target_id	length	eff_length	est_counts	tpm
YKR084C	1836	1637	5580	63.1561
YDL104C	1224	1025	546	9.86958
YHR175W	570	371	1500	74.9113
YGR174W-A	87	7.64624	0	0
YBL008W-A	240	46.2784	5	2.0018
YBR002C	861	662	3128	87.5465
YBR246W	1164	965	2420	46.4642
YDR119W-A	201	24.9909	4	2.96557
YHR121W	564	365	3279	166.448
YEL017W	1014	815	1828	41.5574
YDL067C	180	18.5798	127	126.647
YKL180W	555	356	53363	2777.29
YGR037C	264	66.2053	3181	890.227
YML123C	1764	1565	342	4.04894
YDR280W	918	719	3240	83.4922
YBR191W	483	284	51333.3	3348.97
YGL083W	2415	2216	1614	13.4947
YML133W-B	483	284	0	0
YMR229C	5190	4991	21633	80.3081
YAL068C	363	164	0	0
YAL060W	1149	950	6961	135.762
YCL036W	1701	1502	4503	55.5472
YIL156W	3216	3017	1704	10.4646
YPL046C	300	101.044	181	33.1894
YDL206W	2289	2090	1241	11.0016
YCR019W	1092	893	1064	22.076
YGR025W	303	104.031	60	10.6861
YIL072W	1818	1619	181	2.07139
Q0060	1248	1049	1.00385	0.0177307
YDL122W	2430	2231	10967	91.079
YPL136W	369	170	5	0.544943
YBR218C	3543	3344	13486.7	74.7255
YJL207C	6045	5846	5937	18.8165
YBL069W	1290	1091	2093.68	35.5562
YOR361C	2292	2093	25406	224.904
YGR050C	357	158	194	22.7496
YKR029C	2256	2057	2439	21.9689
YML031W	1968	1769	5861	61.3866
YNR014W	639	440	119	5.011
YBL035C	2118	1919	1623	15.6702
YBR166C	1359	1160	3501	55.9196
YHR087W	336	137	1116	150.929
YDR151C	978	779	2043	48.5916
YGL026C	2124	1925	20345	195.82
YDR271C	372	173	1	0.107099
YDR433W	441	242	1308.15	100.155
YER047C	2694	2495	1878	13.9462
YEL050C	1182	983	2171	40.9201
YKL136W	399	200	3	0.277921
YGL036W	2730	2531	3589	26.2731
YIL093C	795	596	1333	41.4394
YDL087C	786	587	535	16.8867
YPL135W	498	299	2886	178.836
YOR326W	4725	4526	17424	71.3285
YNL195C	786	587	157	4.95555
YBR143C	1314	1115	26947	447.781
YDR374W-A	270	71.7636	209	53.96
YNR068C	819	620	364	10.8778
YJR064W	1689	1490	14689	182.657
YPL074W	2265	2066	2826	25.3438
YLR426W	981	782	1194	28.2896
YGR035W-A	222	34.6815	0	0
YOR276W	486	287	7922	511.426
YCL058C	459	260	6	0.427571
YGR261C	2430	2231	6515	54.1059
YBL102W	648	449	2641	108.981
YGR049W	564	365	735	37.3099
YLR335W	2163	1964	8906	84.0178
YGL053W	714	515	1013.51	36.4628
YHR156C	1023	824	603	13.5588
YIR012W	1296	1097	9088	153.494
YDR129C	1929	1730	16585	177.623
YLL026W	2727	2528	17100	125.328
YLR056W	1098	899	17125	352.94
YMR283C	1542	1343	1417	19.549
YML133C	4125	3926	3532.69	16.6719
YER083C	858	659	2703	75.996
YGL132W	336	137	1	0.135241
YLR110C	402	203	102296	9336.68
YGR099W	2067	1868	1621	16.0782
YBR137W	540	341	1389	75.4706
YJR062C	1374	1175	1746	27.5319
YNL094W	1764	1565	2487	29.4436
YNL281W	462	263	3848	271.087
YHR022C	771	572	83	2.68851
YAR033W	705	506	556.11	20.3629
YDR320W-B	138	11.5331	0	0
YFL020C	369	170	46	5.01348
YCL001W-A	462	263	12	0.845387
YHR001W-A	234	42.0611	818	360.332
YGR010W	1188	989	1366.93	25.6083
YDL098C	585	386	634	30.4321
YMR150C	573	374	1253	62.074
YLR282C	342	143	0	0
YGL024W	336	137	16	2.16386
YBR057C	1101	902	1994	40.9589
YOR153W	4536	4337	29080	124.232
YPL032C	2478	2279	6331	51.4705
YLR034C	1422	1223	3354	50.812
YGR157W	2610	2411	16953	130.28
YOR277C	309	110.015	14	2.35779
YCL047C	777	578	943	30.2283
YBR284W	2394	2195	207	1.74729
YBL027W	570	371	66444.7	3318.3
YMR018W	1545	1346	170	2.3401
YNL213C	645	446	1212	50.3498
YGR238C	2649	2450	1856	14.036
YGR125W	3111	2912	3827	24.3499
YML100W-A	174	17.1937	1	1.07761
YKL130C	741	542	1222	41.7736
YDR536W	1710	1511	7	0.0858348
YNR058W	1443	1244	641	9.54702
YML103C	4968	4769	8826	34.2899
YIL051C	438	239	6970	540.337
YOR104W	849	650	880.88	25.1092
YOR305W	729	530	1371	47.9282
YDR183C-A	258	60.8345	79	24.0606
YLR059C	810	611	1909	57.8888
YPL129W	735	536	5041	174.254
YNL337W	255	58.2335	0	0
YER079W	633	434	622	26.554
YKR063C	1509	1310	2200	31.1158
YMR230W-A	189	20.9989	10	8.82334
YLL009C	210	28.6775	396	255.849
YFL057C	459	260	276.559	19.7081
YPR003C	2265	2066	1190	10.672
YAL045C	309	110.015	2	0.336827
YGL064C	1686	1487	1358	16.9207
YDR107C	2019	1820	1520	15.474
YJR059W	2457	2258	2704	22.1877
YDR461C-A	243	48.5146	100	38.1907
YML117W	3405	3206	6449	37.27
YOR095C	777	578	4693	150.436
YIL082W	873	674	9.73664	0.267657
YLR158C	1089	890	4137.25	86.1295
YMR116C	960	761	122912	2992.54
YKL091C	933	734	1193	30.1144
YKL096W	720	521	4230	150.429
YFL063W	456	257	0	0
YJL219W	1704	1505	47.9114	0.589837
YKR106W	1848	1649	301.065	3.38274
YCL054W	2526	2327	15182	120.882
YDR412W	708	509	3754	136.649
YDR110W	1701	1502	3043	37.5372
YMR020W	1527	1328	1552	21.6533
YPR082C	432	233	929	73.8737
YJL193W	1209	1010	1419	26.031
YAL063C-A	291	92.1144	6	1.20685
YOR047C	1335	1136	3835	62.5485
YDR210C-D	5268	5069	5210.64	19.0458
YDR123C	915	716	1491	38.5829
YBR149W	1035	836	8770	194.367
YBR196C-B	105	8.69459	0	0
YDL225W	1656	1457	5128	65.2106
YNR003C	954	755	3118	76.5172
YOR150W	492	293	1512	95.6124
YGR030C	477	278	687	45.787
YNL112W	1641	1442	32820	421.7
YNL261W	1440	1241	1991	29.7255
YDR389W	1965	1766	2316	24.2984
YDR226W	669	470	21516	848.191
YBR172C	2223	2024	8609	78.8083
YPR153W	423	224	142	11.7455
YHR050W-A	171	16.5603	106	118.596
YML003W	873	674	248	6.81745
YJL080C	3669	3470	17715	94.5892
YIL144W	2076	1877	2135	21.0748
YLR399W-A	105	8.69459	0	0
YOR089C	633	434	4064	173.498
YJR022W	330	131.001	283	40.026
YPR034W	1434	1235	4290	64.3606
YIL126W	4080	3881	9884	47.1866
YIL148W	387	188	40070.8	3949.12
YER076W-A	348	149	18	2.23829
YDR477W	1902	1703	3371	36.6753
YKL061W	342	143	330	42.757
YMR316C-B	309	110.015	67	11.2837
YPL194W	1839	1640	858	9.69334
YDL026W	312	113.011	2	0.3279
YOR219C	2796	2597	3090	22.0453
YGR122C-A	129	10.6044	0	0
YBR164C	552	353	3588	188.325
YCR102C	1107	908	86.5879	1.76686
YMR060C	984	785	1528	36.0648
YIL076W	891	692	6817	182.523
YBR217W	561	362	452	23.1345
YIR014W	729	530	96	3.35603
YMR245W	621	422	15	0.65858
YBR109W-A	225	36.3941	81	41.2368
YOR178C	2382	2183	26	0.220673
YPL068C	882	683	681	18.4738
YGR117C	1431	1232	3089	46.4555
YKR080W	963	764	3252	78.8655
YHR137C-A	651	452	3	0.122974
YDR014W	1944	1745	890	9.44984
YOR314W	330	131.001	0	0
YGR275W	474	275	1715	115.548
YGR212W	1407	1208	711	10.9052
YNL210W	813	614	6	0.181056
YGL233W	2733	2534	3769	27.5581
YJR115W	510	311	158	9.41297
YLR457C	960	761	611	14.876
YBR030W	1659	1460	2720	34.518
YPL225W	441	242	6598	505.158
YJR036C	2679	2480	464	3.46654
YDR138W	2259	2060	3040	27.3424
YMR195W	384	185	693	69.4051
YGR004W	1389	1190	1422	22.1403
YFL008W	3678	3479	5951	31.6932
YDR054C	888	689	3666	98.5833
YDL119C	924	725	912	23.307
YLR465C	309	110.015	17	2.86303
YPR134W	807	608	752	22.9163
YIL046W-A	165	15.3999	0	0
YER188W	720	521	173	6.15231
YMR301C	2073	1874	3106	30.7087
YNL179C	438	239	460	35.6607
YPR116W	834	635	173	5.0478
YNL253W	1269	1070	1473	25.5064
YDR278C	318	119.005	0	0
YDR199W	366	167	3	0.332839
YOL103W	1830	1631	6824	77.5202
YLR386W	2643	2444	2599	19.7031
YNL143C	393	194	115	10.9831
YFR045W	930	731	529	13.4081
YER181C	324	125.002	1	0.148222
YBR037C	888	689	707	19.0121
YPR145W	1719	1520	42018.7	512.187
YMR123W	369	170	1912	208.386
YNR024W	561	362	1472	75.3406
YER133W	939	740	10521	263.424
YNL019C	855	656	9.71429	0.27437
YOR396W	5391	5192	2802.94	10.0025
YKR079C	2517	2318	4065	32.492
YOR303W	1236	1037	13189	235.648
YLL004W	1851	1652	1831	20.5356
YLR221C	663	464	3378	134.887
YNL152W	1230	1031	1220	21.9246
YPL033C	846	647	109	3.12142
YCR098C	1557	1358	154	2.10112
YJR140C	4947	4748	3099	12.0932
YJL111W	1653	1454	18426	234.799
YNL244C	327	128.001	6883	996.306
YNL135C	345	146	7917	1004.7
YHL015W	366	167	46303	5137.15
YIL154C	1041	842	2098	46.1661
YGR236C	288	89.1545	7	1.45474
YJL084C	3141	2942	1970	12.4066
YDL085W	1638	1439	78	1.0043
YAR028W	705	506	1021	37.3857
YML115C	1608	1409	5471	71.9425
YJL150W	303	104.031	1	0.178101
YBR278W	606	407	815	37.1016
YDR236C	657	458	1203	48.6665
YPR184W	4611	4412	944	3.9643
YDR371C-A	105	8.69459	0	0
YOR018W	2514	2315	1405	11.2449
YDL191W	363	164	30654	3463.17
YDR481C	1701	1502	4556	56.201
YPR145C-A	237	44.1265	34	14.2761
YOR349W	3045	2846	725	4.7199
YNL150W	408	209	10	0.88651
YBR144C	315	116.007	4	0.638859
YLR433C	1662	1463	2866	36.2963
YCR018C	666	467	920	36.5007
YJL002C	1431	1232	15404	231.661
YFR037C	1674	1475	10190	128.001
YLR264W	204	26.1481	735.074	520.86
YLR353W	1812	1613	2122	24.3748
YHL016C	2208	2009	408	3.76279
YLR135W	2247	2048	1256	11.3629
YOL088C	834	635	2052	59.8734
YPL086C	1674	1475	6269	78.7474
YHL044W	708	509	379	13.7959
YOR209C	1290	1091	11332	192.447
YBR027C	333	134.001	2	0.276537
YBR023C	3498	3299	7620	42.7959
YDR142C	1128	929	1263	25.1894
YIR025W	1107	908	668	13.6308
YER066C-A	501	302	5	0.306756
YDR036C	1503	1304	2334	33.163
YBR300C	498	299	4	0.247867
YOR394C-A	168	15.9631	0	0
YJR106W	2178	1979	1295	12.1242
YKL135C	2181	1982	5001	46.7502
YMR223W	1416	1217	1857	28.2717
YML009C-A	327	128.001	3	0.434247
YKL120W	975	776	37120	886.291
YBL071C-B	99	8.31548	0	0
YDL040C	2565	2366	12391	97.0335
YMR142C	600	401	51863.2	2396.32
YKL089W	1650	1451	1194	15.2464
YLR239C	987	788	1282	30.1434
YMR158W-B	321	122.003	1	0.151865
YPL019C	2508	2309	3569	28.6387
YHR050W	1650	1451	2918	37.2604
YLR102C	798	599	656	20.2912
YPL085W	6588	6389	5097	14.7813
YJL071W	1725	1526	2076	25.2059
YJR010W	1536	1337	2292	31.7624
YJL130C	6645	6446	22111	63.5548
YCR021C	999	800	2387	55.2831
YPR204C-A	483	284	2.20382	0.143777
YHR063C	1140	941	6164	121.368
YBR038W	2892	2693	3389	23.3166
YBR277C	402	203	4	0.365085
YGL049C	2745	2546	4992	36.3284
YOL063C	2874	2675	2892	20.0311
YHR009C	1572	1373	5520	74.4901
YGR172C	747	548	2859	96.6637
YLR279W	390	191	7	0.679039
YGR111W	1203	1004	2923	53.9418
YLR461W	363	164	13.6785	1.54534
YOR039W	777	578	3470	111.232
YPR053C	456	257	2297.64	165.645
YMR101C	1032	833	37	0.822975
YPL087W	954	755	2081	51.0687
YKR105C	1749	1550	5.34273	0.0638648
YDR135C	4548	4349	11225	47.8219
YNL001W	1161	962	3348	64.4823
YKL015W	2940	2741	4768	32.2298
YGR094W	3315	3116	47195	280.626
YOL146W	585	386	867	41.6161
YDL218W	954	755	118	2.89578
YNL098C	969	770	10196	245.34
YNL032W	846	647	1910	54.6964
YHR184W	1716	1517	342	4.17706
YLR332W	1131	932	4121	81.925
YGR081C	633	434	2472	105.533
YCL005W-A	222	34.6815	1811	967.498
YOL156W	1704	1505	67.8189	0.834918
YHR168W	1557	1358	1166	15.9085
YBR058C-A	243	48.5146	355	135.577
YOR183W	390	191	9	0.87305
YHR062C	882	683	2095	56.832
YGR248W	768	569	476	15.4997
YKL034W	2277	2078	1736	15.4787
YMR138W	576	377	663	32.5838
YOL058W	1263	1064	26185	455.975
YJL110C	1656	1457	2219	28.2181
YHL007C	2820	2621	6401	45.2492
YPL022W	3303	3104	4509	26.9146
YHR208W	1182	983	72505	1366.61
YAR042W	3567	3368	3805	20.9321
YFL012W-A	375	176	0	0
YKR013W	990	791	6505	152.37
YJL074C	3693	3494	3459	18.3425
YIR009W	336	137	330	44.6295
YLR384C	4050	3851	12145	58.4324
YOR127W	3024	2825	4268	27.9921
YPR188C	492	293	1231	77.8432
YKR064W	2592	2393	2499	19.3488
YGL018C	555	356	467	24.3051
YJL198W	2646	2447	6884	52.1239
YMR261C	3165	2966	4959	30.978
YPL013C	366	167	873	96.8563
YER001W	2289	2090	10493	93.0215
YOR179C	567	368	877	44.1552
YBR134W	402	203	4	0.365085
YGR116W	4356	4157	15403	68.6523
YBR126W-A	207	27.3759	304	205.748
YHR213W	597	398	4.19597	0.195335
YGL234W	2409	2210	15496	129.914
YPL030W	1704	1505	3401	41.8697
YGR002C	1431	1232	1497	22.5134
YER164W	4407	4208	5236	23.0544
YPR108W	1290	1091	9701	164.749
YDR385W	2529	2330	169919	1351.19
YDR480W	972	773	805	19.2951
YBR109C	444	245	6223	470.613
YMR271C	684	485	310	11.8427
YOR306C	1566	1367	1254	16.9965
YGR112W	1170	971	901	17.1924
YBL089W	1380	1181	1475	23.1405
YLL012W	1722	1523	1592	19.3675
YLR213C	1269	1070	145	2.51081
YMR013C-A	150	13.0193	0	0
YHR082C	3090	2891	6456	41.3757
YLR013W	426	227	1	0.0816214
YDR439W	1044	845	962	21.0935
YDR381W	681	482	12562	482.883
YDR349C	1791	1592	5512	64.1499
YLL028W	1761	1562	2741	32.5131
YJR010C-A	285	86.2066	464	99.7258
YLR408C	369	170	171	18.637
YPL121C	669	470	1	0.0394214
YDR290W	330	131.001	0	0
YNL323W	1245	1046	2733	48.4103
YGR254W	1314	1115	36212.3	601.744
YPR067W	558	359	986	50.8877
YIL145C	930	731	3290	83.3889
YBL112C	318	119.005	71.0305	11.0589
YMR209C	1374	1175	2432	38.3491
YPR102C	525	326	45033.5	2559.46
YLR168C	693	494	1554	58.2846
YPL123C	1305	1106	701	11.7434
YOR172W	2361	2162	2096	17.9624
YJL149W	1992	1793	1219	12.5966
YGR159C	1245	1046	38465	681.34
YNL331C	1131	932	528.523	10.507
YML058W-A	207	27.3759	16	10.8288
YOL160W	342	143	25	3.23917
YKR075C	924	725	2420	61.8454
YDR066C	591	392	185	8.74411
YDR325W	3108	2909	2671	17.0122
YHR006W	1626	1427	2902	37.6794
YNL203C	612	413	126	5.65263
YGL040C	1029	830	4561	101.815
YOR259C	1314	1115	10660	177.138
YBL041W	726	527	7424	261.01
YDL085C-A	207	27.3759	818	553.624
YER084W	387	188	30	2.95661
YPL192C	402	203	9	0.821441
YGL030W	318	119.005	27197	4234.34
YNL009W	1263	1064	311	5.41563
YBR108W	2844	2645	1037	7.26412
YNL070W	183	19.3378	385	368.878
YJR139C	1080	881	19814	416.703
YAR010C	1323	1124	1735.51	28.6083
YDL092W	441	242	2925	223.945
YJL044C	1377	1178	3727	58.6198
YIR016W	798	599	582	18.0022
YLR404W	858	659	741	20.8335
YOR096W	573	374	44641.2	2211.54
YCL058W-A	342	143	819	106.115
YML062C	1179	980	2548	48.173
YNL206C	1368	1169	3738	59.2454
YBR029C	1374	1175	8277	130.516
YJL101C	2037	1838	2450	24.6974
YKL047W	1551	1352	2208	30.2588
YDR375C	1371	1172	1906	30.1318
YLR375W	1032	833	4417	98.2454
YPL183W-A	282	83.2735	613	136.39
YIL153W	1182	983	1343	25.3135
YLR252W	306	107.022	116	20.0824
YGR098C	4893	4694	2934	11.581
YER159C-A	1323	1124	0	0
YER010C	705	506	1566	57.3418
YJL197W	3765	3566	5089	26.4412
YHR149C	2205	2006	3575	33.0199
YDR146C	2130	1931	3822	36.6723
YDL212W	633	434	6281	268.145
YER025W	1584	1385	24302	325.104
YJR037W	384	185	0	0
YJL068C	900	701	2833	74.8787
YBR046C	1005	806	1952	44.8719
YAL016C-B	186	20.1432	0	0
YCR024C-A	123	10.0577	0	0
YGL011C	759	560	6973	230.707
YGL238W	2883	2684	10410	71.8618
YBR111W-A	291	92.1144	670	134.765
YLR463C	552	353	136	7.13829
YLL047W	384	185	10	1.00152
YBR052C	633	434	3439	146.816
YCL069W	1377	1178	5.65727	0.0889798
YPR085C	1332	1133	1276	20.8666
YBR089W	600	401	7	0.323432
YPR167C	786	587	1619	51.1021
YER048C	1176	977	8656	164.154
YKL154W	735	536	2588	89.4601
YHR169W	1296	1097	4008	67.6941
YGR247W	720	521	829	29.4813
YER037W	966	767	1883	45.4868
YLR321C	1281	1082	2464	42.1933
YFL034W	3222	3023	2921	17.9029
YMR063W	720	521	429	15.2563
YIL125W	3045	2846	4638	30.1944
YIR023C-A	324	125.002	0	0
YIL032C	357	158	1	0.117266
YOR270C	2523	2324	29067	231.736
YNL184C	327	128.001	228	33.0027
YLR304C	2337	2138	13333	115.545
YHR145C	357	158	3	0.351799
YGL017W	1512	1313	1560	22.0135
YDR133C	336	137	2508.16	339.206
YBR200W	1656	1457	2600	33.0631
YOR087W	2028	1829	3347	33.9056
YFR053C	1458	1259	8237	121.22
YOR212W	1272	1073	6024	104.02
YIL098C	468	269	618	42.5663
YNL110C	663	464	6883	274.846
YML128C	1542	1343	2309	31.855
YOR001W	2202	2003	5186	47.9713
YER129W	3429	3230	5779	33.1497
YBL001C	315	116.007	3099	494.956
YOR304C-A	231	40.0835	247	114.173
YDR373W	573	374	2592	128.408
YOR057W	1188	989	2681	50.2262
YGR091W	1485	1286	1350	19.4501
YLR087C	8877	8678	2431	5.19033
YAL012W	1185	986	11832	222.337
YDR351W	2595	2396	3879	29.996
YOL002C	954	755	3430	84.1738
YGL244W	1677	1478	8053	100.952
YCL035C	333	134.001	3329	460.296
YKL146W	2079	1880	3209	31.6258
YHL008C	1884	1685	2193	24.114
YGR005C	1203	1004	3918	72.3037
YPR152C	1398	1199	902	13.9385
YNL235C	432	233	3	0.238559
YNL066W	1263	1064	10379	180.736
YJL107C	1164	965	356	6.83522
YOL092W	927	728	6512	165.735
YNL336W	1146	947	2092.73	40.9443
YKL206C	804	605	1350	41.3436
YGL014C-A	162	14.8683	0	0
YMR115W	1506	1307	2066	29.2877
YOR156C	2181	1982	855	7.99268
YLR381W	2202	2003	1122	10.3787
YOL003C	1137	938	1822	35.9895
YJR162C	351	152	2	0.24379
YEL005C	849	650	653	18.6136
YCL048W-A	240	46.2784	2	0.800721
YIR017C	564	365	532	27.0053
YBL028C	321	122.003	2107	319.98
YGR184C	5853	5654	6301	20.6483
YKL039W	1572	1373	5334	71.9801
YGL028C	1629	1430	14872	192.692
YMR127C	1017	818	1092	24.7343
YLR418C	1182	983	2869	54.0763
YDR247W	1386	1187	946	14.7663
YBL029C-A	285	86.2066	542	116.49
YMR205C	2880	2681	28355	195.958
YKR008W	1878	1679	4925	54.3482
YJL118W	660	461	361	14.509
YFR043C	714	515	710	25.5435
YIL029C	429	230	172	13.8558
YDR265W	1014	815	750	17.0504
YOR255W	837	638	2	0.0580817
YNL131W	459	260	6108	435.267
YER101C	1293	1094	827	14.0061
YNL312W	822	623	3346	99.5103
YDR365W-A	1323	1124	3.35674e-08	5.53326e-10
YJL172W	1731	1532	3606	43.6111
YMR215W	1575	1376	7413	99.8172
YHL031C	672	473	1249	48.9251
YER159C	429	230	1770	142.586
YEL047C	1413	1214	5411	82.5827
YHR118C	1308	1109	1336	22.3206
YKL016C	525	326	4227	240.24
YOR160W	2919	2720	3642	24.8085
YHL045W	348	149	5	0.621747
YPR056W	1017	818	1611	36.4899
YBR201W	636	437	661	28.0253
YER144C	2418	2219	1812	15.1297
YOR185C	663	464	1568.06	62.6145
YBR264C	600	401	1146	52.9505
YFL015C	495	296	0	0
YDR239C	2364	2165	1988	17.0133
YML016C	2079	1880	4659	45.9161
YDL180W	1644	1445	1610	20.6437
Q0092	141	11.8758	0	0
YEL058W	1674	1475	6074	76.2979
YLR172C	903	704	7039	185.254
YBR024W	906	707	852	22.328
YOR023C	1701	1502	2092	25.8061
YJL168C	2202	2003	4669	43.189
Q0120	1917	1718	0	0
YJL121C	717	518	5561	198.908
YPL212C	1635	1436	8301	107.104
YJL036W	1272	1073	1809	31.237
YGL114W	2178	1979	3332	31.1953
YOL077C	876	677	9864	269.957
YJL201W	1800	1601	1921	22.2314
YBL100W-B	5313	5114	1761.15	6.38065
YDR528W	1272	1073	920	15.8861
YPL141C	2598	2399	2366	18.2732
YER138C	5268	5069	118609	433.536
YHR213W-A	234	42.0611	12	5.28605
YPR001W	1461	1262	135	1.982
YBR135W	453	254	1428	104.166
YNL262W	6669	6470	6165	17.6546
YNL317W	1398	1199	1312	20.2742
YLL033W	693	494	374	14.0273
YHL049C	816	617	502.28	15.0831
YML034C-A	399	200	5	0.463202
YPR104C	2811	2612	3801	26.9622
YKL220C	2136	1937	313	2.99395
YOR069W	2028	1829	3254	32.9635
YPL244C	1020	821	2850	64.3179
YGL164C	1323	1124	1900	31.3197
YGL231C	573	374	3568	176.76
YER090W	1524	1325	13546	189.42
YBL046W	1326	1127	2113	34.7381
YLR026C	1023	824	2115	47.5569
YPR049C	3537	3338	2161	11.9949
YIR018W	738	539	449	15.4343
YAR027W	708	509	1352	49.214
YDL200C	567	368	523	26.332
YIL114C	846	647	1348	38.6025
YGR026W	837	638	5917	171.835
YFL027C	1494	1295	2293	32.8068
YLR380W	1227	1028	2908	52.4121
YGR169C-A	279	80.3587	993	228.953
YKL184W	1401	1202	4078	62.8598
YHR036W	1416	1217	1394	21.2228
YNL153C	390	191	2461	238.731
YGR079W	1113	914	2935	59.4966
YIL164C	600	401	720	33.2673
YML009C	213	30.0561	564	347.678
YDL133W	1314	1115	1494	24.8259
YOL073C	969	770	1245	29.9577
YMR250W	1758	1559	1903	22.6164
YBR098W	2076	1877	735	7.25526
YDR444W	2064	1865	2662	26.446
YHR005C	1419	1220	7015	106.536
YDR507C	3429	3230	5785	33.1842
YPR094W	324	125.002	307	45.5041
YMR303C	1047	848	126.029	2.75361
YBR237W	2550	2351	2546	20.0648
YER018C	666	467	528	20.9482
YDL130W	321	122.003	17653.6	2680.96
YDL011C	324	125.002	0	0
YNL138W-A	258	60.8345	280	85.2782
YHR161C	1914	1715	4130	44.6186
YDR116C	858	659	1595	44.8441
YKL027W	1344	1145	3412	55.212
YDR242W	1650	1451	628	8.01904
YOL145C	3234	3035	10827	66.0966
YLR281C	468	269	98.3217	6.77215
YOR290C	5112	4913	5325	20.0818
YKR065C	594	395	2304	108.073
YJR031C	4227	4028	3883	17.8611
YBR139W	1527	1328	3955	55.1796
YPL241C	807	608	993	30.2605
YER023W	861	662	9494	265.718
YPL100W	1491	1292	1402	20.1055
YPL146C	1368	1169	8127	128.809
YLR439W	960	761	1196	29.119
YCL055W	1008	809	2318	53.0878
YML024W	411	212	26258.2	2294.88
YGR039W	312	113.011	64	10.4928
YKR027W	2298	2099	2113	18.6516
YNL177C	930	731	2316	58.7018
YBR138C	1575	1376	736	9.91036
YJL055W	738	539	5613	192.946
YJL136C	264	66.2053	17784.1	4977
YDR057W	1629	1430	1842	23.8662
YAR075W	474	275	2.9485	0.198654
YMR140W	1470	1271	1175	17.1286
YLR035C	2088	1889	957	9.38664
YLR092W	2682	2483	961	7.17095
YKR025W	849	650	3435	97.9137
YFL054C	1941	1742	839	8.92368
YBR016W	387	188	991	97.6665
YBR031W	1089	890	104208	2169.41
YHR142W	951	752	2674	65.883
YBR225W	2703	2504	1058	7.82855
YNL035C	1170	971	2519	48.0661
YLL038C	744	545	889	30.2228
YLR146W-A	189	20.9989	39	34.411
YJL220W	453	254	0	0
YPR158C-D	5268	5069	25705.2	93.9569
YKL020C	3249	3050	3439	20.8911
YPL164C	2148	1949	1008	9.5825
YER094C	618	419	7187	317.807
YNL097C	993	794	1101	25.6919
YJR101W	801	602	2092	64.3866
YLR265C	1029	830	1658	37.0115
YOR161W-B	261	63.4937	6	1.75086
YDR447C	411	212	19957.8	1744.24
YIL136W	1182	983	2114	39.8457
YIL016W	480	281	1355	89.3435
YML127W	1746	1547	4148	49.6796
YOL143C	510	311	11306	673.564
YOR052C	453	254	2266	165.294
YGR029W	570	371	1939	96.8353
YPL278C	303	104.031	81.5006	14.5153
YOL052C-A	186	20.1432	79	72.6655
YOR078W	645	446	4890	203.144
YGR166W	1683	1484	2095	26.1565
YMR302C	2553	2354	3758	29.5788
YPR040W	1071	872	1199	25.4761
YNL221C	2628	2429	5604	42.7465
YGL128C	852	653	494	14.0166
YCR092C	3057	2858	2259	14.6448
YKL072W	2301	2102	2183	19.242
YEL020C-B	198	23.9008	5	3.87604
YHR052W	1131	932	9327	185.42
YMR182C	636	437	142	6.02056
YLR285W	786	587	3476	109.716
YJR098C	1971	1772	696	7.27739
YDR438W	1113	914	777	15.7509
YMR004W	1536	1337	3230	44.7611
YPL098C	342	143	1072	138.896
YER017C	2286	2087	3992	35.4404
YLR113W	1308	1109	7529	125.787
YIL149C	5040	4841	10057	38.4914
YIL157C	594	395	1760	82.5554
YNL227C	1773	1574	3800	44.731
YBR141W-A	96	8.13768	0	0
YKL097C	411	212	6	0.524379
YPR151C	621	422	19	0.834202
YOL006C	2310	2111	7223	63.3956
YHR044C	741	542	354.246	12.1098
YFL024C	2499	2300	3098	24.9565
YDR180W	4482	4283	2330	10.0795
YJR091C	3276	3077	3072	18.498
YBL077W	432	233	3	0.238559
YPL125W	3099	2900	4416	28.2138
YLR176C	2436	2237	718	5.94687
YLR010C	483	284	162	10.5688
YJL073W	1938	1739	2129	22.6833
YMR135C	1368	1169	1935	30.6688
YMR259C	4263	4064	5896	26.8803
YOL071W	489	290	775	49.5146
YLR467C-A	483	284	0.000403705	2.63375e-05
YGL126W	1143	944	2225	43.6705
YML007C-A	111	9.10829	0	0
YMR232W	2034	1835	392	3.95804
YCR083W	384	185	1033	103.457
YKR057W	264	66.2053	8159.94	2283.62
YNL140C	570	371	450.226	22.4847
YGL113W	2007	1808	1980	20.2907
YDL023C	321	122.003	1	0.151865
YEL077C	3834	3635	2758.59	14.0609
YER109C	2400	2201	2111	17.7704
YBR200W-A	165	15.3999	0	0
YMR160W	2451	2252	1161	9.55199
YNR001C	1440	1241	7848	117.17
YIL116W	1158	959	7863	151.915
YNL022C	1473	1274	4087	59.4381
YGR100W	2853	2654	3535	24.6785
YER172C	6492	6293	5327	15.6839
YNR032C-A	222	34.6815	287	153.325
YKL042W	1092	893	1075	22.3042
YOR252W	537	338	1821	99.8213
YGR052W	1110	911	1473	29.9581
YDL196W	330	131.001	5	0.707173
YER141W	1461	1262	3052	44.808
YBR060C	1863	1664	2283	25.4204
YJL124C	519	320	3155	182.675
YPR172W	603	404	1137	52.1446
YGL091C	987	788	1392	32.7298
YER042W	555	356	1083	56.3649
YJL100W	1824	1625	629	7.17179
YIL060W	435	236	1	0.0785087
YHR047C	2571	2372	4171	32.5803
YDR202C	1056	857	1770	38.2668
YJR150C	897	698	3	0.0796335
YAL035W	3009	2810	37727	248.757
YNL015W	228	38.1945	735	356.547
