reporterId	systematicName	geneSymbol	M	A	pvalue
SCAB005159	YNL299W	TRF5	0.24187678	9.3923669	0.0306601
SCAB005160	YNL300W	TOS6	0.019545362	12.05389	0.919092
SCAB005161	YNL301C	RPL18B	-0.014824577	14.364631	0.946816
SCAB005162	YNL302C	RPS19B	-0.24692267	15.446856	0.43029
SCAB005163	YNL303W	YNL303W	-0.1039266	9.7229126	0.40255
SCAB005164	YNL304W	YPT11	-0.021606654	8.6636009	0.909774
SCAB005165	YNL305C	YNL305C	-0.30099926	10.374989	0.0206909
SCAB005166	YNL306W	MRPS18	0.04749651	11.225234	0.796427
SCAB005167	YNL307C	MCK1	-0.043800572	11.169371	0.779853
SCAB005168	YNL308C	KRI1	-0.092929367	11.686705	0.681806
SCAB005169	YNL309W	STB1	0.0018166515	8.6212103	0.988946
SCAB005170	YNL310C	ZIM17	0.066743638	10.091429	0.55685
SCAB005171	YNL311C	YNL311C	-0.034523769	9.5696545	0.75367
SCAB005172	YNL312W	RFA2	-0.12368856	10.788813	0.229329
SCAB005173	YNL313C	YNL313C	0.20272488	10.863639	0.0975343
SCAB005174	YNL314W	DAL82	-0.018948173	8.7675997	0.898612
SCAB005175	YNL315C	ATP11	-0.031505166	9.6307674	0.810997
SCAB005176	YNL316C	PHA2	0.068340621	10.140971	0.56148
SCAB005177	YNL317W	PFS2	0.067198132	9.5246358	0.519931
SCAB005178	YNL318C	HXT14	-0.0046688943	6.8579756	0.985849
SCAB005179	YNL319W	YNL319W	-0.030146274	6.9307276	0.865713
SCAB005180	YNL320W	YNL320W	-0.038344077	10.083415	0.755575
SCAB005181	YNL321W	VNX1	-0.038523356	10.035454	0.776351
SCAB005182	YNL322C	KRE1	0.030660957	13.11441	0.812349
SCAB005183	YNL323W	LEM3	0.0087450278	10.21248	0.947291
SCAB005184	YNL324W	YNL324W	-0.026804604	6.2851046	0.818782
SCAB005185	YNL325C	FIG4	-0.047469614	9.0644855	0.659028
SCAB005186	YNL326C	PFA3	-0.0036329484	9.1036359	0.982759
SCAB005187	YNL327W	EGT2	0.29374715	12.797209	0.00247695
SCAB005188	YNL328C	MDJ2	0.050606174	7.3164295	0.794341
SCAB005189	YNL329C	PEX6	-0.090584782	9.2464664	0.416868
SCAB005190	YNL330C	RPD3	-0.095058936	10.823402	0.348405
SCAB005191	YNL331C	AAD14	0.0044942012	8.603283	0.983078
SCAB005195	YFL061W	DDI2	0.0080995941	6.6889577	0.965178
SCAB005198	YNL338W	YNL338W	-0.32924666	7.9372734	0.000453382
SCAB005200	YNR001C	CIT1	-0.17358941	12.247708	0.285859
SCAB005201	YNR002C	ATO2	-0.080045211	6.7629867	0.505136
SCAB005202	YNR003C	RPC34	0.05622281	10.453251	0.704141
SCAB005203	YNR004W	YNR004W	0.12048466	8.5974457	0.33779
SCAB005204	YNR005C	YNR005C	0.0082430487	6.0374855	0.982446
SCAB005205	YNR006W	VPS27	-0.006386499	9.7143549	0.96932
SCAB005206	YNR007C	ATG3	-0.13460215	7.9354256	0.387137
SCAB005207	YNR008W	LRO1	-0.1415606	10.152511	0.163687
SCAB005208	YNR009W	NRM1	-0.035721151	10.231344	0.82584
SCAB005209	YNR010W	CSE2	-0.028999139	6.2666563	0.929
SCAB005210	YNR011C	PRP2	0.072215585	9.9847284	0.493472
SCAB005211	YNR012W	URK1	0.13814604	10.398843	0.237908
SCAB005212	YNR013C	PHO91	0.040261223	10.439168	0.782882
SCAB005213	YNR014W	YNR014W	-0.29616042	8.317129	0.0324055
SCAB005214	YNR015W	SMM1	0.13102309	10.599507	0.18478
SCAB005215	YNR016C	ACC1	-0.001199378	13.449737	0.996129
SCAB005216	YNR017W	TIM23	0.036383764	11.289121	0.752801
SCAB005217	YNR018W	AIM38	0.082252954	12.506186	0.489976
SCAB005218	YNR019W	ARE2	0.19892156	7.6718809	0.123813
SCAB005219	YNR020C	ATP23	0.085764554	9.718936	0.500566
SCAB005220	YNR021W	YNR021W	0.17386938	12.232684	0.216859
SCAB005221	YNR022C	MRPL50	0.21808677	11.354728	0.0933029
SCAB005222	YNR023W	SNF12	-0.019550548	8.6998351	0.886385
SCAB005223	YNR024W	MPP6	0.10586578	10.478717	0.388005
SCAB005224	YNR025C	YNR025C	-0.045071173	7.0144451	0.752963
SCAB005225	YNR026C	SEC12	0.012153861	9.4422865	0.935381
SCAB005226	YNR027W	BUD17	0.051483476	9.2458522	0.681806
SCAB005227	YNR028W	CPR8	-0.020595064	10.321686	0.920183
SCAB005228	YNR029C	YNR029C	-0.025953869	10.676758	0.836722
SCAB005229	YNR030W	ALG12	-0.12178474	11.111853	0.232509
SCAB005230	YNR031C	SSK2	-0.08388417	9.4702013	0.27675
SCAB005231	YNR032C-A	HUB1	-0.032531815	11.042998	0.856587
SCAB005232	YNR032W	PPG1	0.049547131	9.110829	0.670072
SCAB005233	YNR033W	ABZ1	-0.022082684	10.10768	0.91304
SCAB005234	YNR034W	SOL1	-0.2451997	9.412731	0.0442697
SCAB005235	YNR035C	ARC35	-0.20612409	11.474633	0.0109671
SCAB005236	YNR036C	MRPS12	0.014740912	11.468003	0.925651
SCAB005237	YNR037C	RSM19	0.15402578	10.396829	0.221985
SCAB005238	YNR038W	DBP6	0.28223814	10.534074	0.018002
SCAB005239	YNR039C	ZRG17	0.14541661	10.337921	0.319221
SCAB005240	YNR040W	YNR040W	-0.07271943	9.1419059	0.57902
SCAB005241	YNR041C	COQ2	-0.17449765	9.8959145	0.103693
SCAB005242	YNR042W	YNR042W	-0.069672919	7.9544461	0.567868
SCAB005243	YNR043W	MVD1	-0.10576195	11.330031	0.3635
SCAB005244	YNR044W	AGA1	0.36898062	9.3940501	0.0121334
SCAB005245	YNR045W	PET494	0.13781826	8.8190588	0.187278
SCAB005246	YNR046W	TRM112	0.17960022	11.792188	0.103809
SCAB005247	YNR047W	FPK1	-0.0051552932	10.128552	0.98405
SCAB005248	YNR048W	YNR048W	0.092356301	8.93235	0.445235
SCAB005249	YNR049C	MSO1	0.034455205	9.5608717	0.818274
SCAB005250	YNR050C	LYS9	0.049979203	11.14116	0.751944
SCAB005251	YNR051C	BRE5	0.14651186	11.757472	0.344631
SCAB005252	YNR052C	POP2	-0.04536741	11.010827	0.630321
SCAB005253	YNR053C	NOG2	0.16162975	11.968861	0.34269
SCAB005254	YNR054C	ESF2	-0.026713482	10.75337	0.876476
SCAB005255	YNR055C	HOL1	-0.069335319	12.132188	0.464711
SCAB005259	YNR059W	MNT4	-0.11055761	8.7419669	0.27611
SCAB005260	YNR060W	FRE4	0.09907971	6.7446418	0.595147
SCAB005261	YNR061C	YNR061C	-0.14993831	10.72483	0.101686
SCAB005262	YNR062C	YNR062C	-0.04561308	6.3002445	0.732966
SCAB005263	YNR063W	YNR063W	0.14211278	7.7291328	0.516181
SCAB005264	YNR064C	YNR064C	0.00046158856	6.4393837	0.99797
SCAB005265	YNR065C	YNR065C	0.046728521	9.8749077	0.76344
SCAB005266	YNR066C	YNR066C	0.083002268	7.5110322	0.569128
SCAB005267	YNR067C	DSE4	0.098648624	12.243017	0.523375
SCAB005268	YNR068C	YNR068C	-0.18569405	7.6585985	0.0851828
SCAB005269	YNR069C	BSC5	-0.1299944	6.8441525	0.393393
SCAB005270	YNR070W	PDR18	0.055723204	6.6985432	0.687125
SCAB005271	YNR071C	YNR071C	0.0025225098	6.3645533	0.989017
SCAB005272	YNR072W	HXT17	0.051497397	6.3866479	0.76344
SCAB005274	YNR074C	AIF1	-0.087230586	9.9950672	0.621071
SCAB005275	YNR075W	COS10	-0.076758003	7.6180164	0.758764
SCAB005278	YOL001W	PHO80	0.078104256	8.8008818	0.455374
SCAB005279	YOL002C	IZH2	0.14777558	11.26406	0.184218
SCAB005280	YOL003C	PFA4	-0.026100765	8.7042561	0.857952
SCAB005281	YOL004W	SIN3	-0.11603986	11.079589	0.51013
SCAB005282	YOL005C	RPB11	0.068106691	10.837669	0.672557
SCAB005283	YOL006C	TOP1	-0.073071481	10.948536	0.534015
SCAB005284	YOL007C	CSI2	-0.1417484	9.0409497	0.186157
SCAB005285	YOL008W	COQ10	0.070251922	10.452605	0.526727
SCAB005286	YOL009C	MDM12	0.038927766	9.1241352	0.789787
SCAB005287	YOL010W	RCL1	0.056472548	11.202113	0.797578
SCAB005288	YOL011W	PLB3	-0.1267002	5.8491461	0.420462
SCAB005289	YOL012C	HTZ1	-0.12223063	11.507013	0.251041
SCAB005290	YOL013C	HRD1	-0.15980831	9.623521	0.0559081
SCAB005291	YOL013W-B	YOL013W-B	-0.012606364	6.5972599	0.942603
SCAB005292	YOL014W	YOL014W	0.26644475	9.8386207	0.0832638
SCAB005293	YOL015W	IRC10	0.063406299	6.7118403	0.629976
SCAB005294	YOL016C	CMK2	-0.26564458	9.7879801	0.032551
SCAB005295	YOL017W	ESC8	-0.093839015	8.8672953	0.4467
SCAB005296	YOL018C	TLG2	-0.039061327	9.580513	0.766162
SCAB005297	YOL019W	YOL019W	0.016510583	10.258309	0.938746
SCAB005298	YOL020W	TAT2	0.022062373	11.21109	0.883273
SCAB005299	YOL021C	DIS3	0.088901424	7.3051693	0.605274
SCAB005300	YOL022C	TSR4	-0.097125296	10.700313	0.341554
SCAB005301	YOL023W	IFM1	0.065737733	9.2855967	0.564999
SCAB005302	YOL024W	YOL024W	-0.020766296	6.3261615	0.950048
SCAB005303	YOL025W	LAG2	0.044547999	8.5733142	0.704141
SCAB005304	YOL026C	MIM1	0.065627454	11.221726	0.659688
SCAB005305	YOL027C	MDM38	0.17297388	10.443177	0.390424
SCAB005306	YOL028C	YAP7	-0.0064314217	6.8250715	0.97277
SCAB005307	YOL029C	YOL029C	0.12280522	10.563112	0.2243
SCAB005308	YOL030W	GAS5	0.0041202187	11.577846	0.98307
SCAB005309	YOL031C	SIL1	0.05166444	10.02894	0.704141
SCAB005310	YOL032W	OPI10	-0.20730954	8.7627375	0.0864691
SCAB005311	YOL033W	MSE1	0.011810478	9.5021884	0.949453
SCAB005312	YOL034W	SMC5	0.18743838	9.7819938	0.0408438
SCAB005313	YOL035C	YOL035C	-0.041803203	6.5444455	0.745088
SCAB005314	YOL036W	YOL036W	-0.11797994	10.126402	0.360489
SCAB005315	YOL037C	YOL037C	-0.041712614	6.9112456	0.779846
SCAB005316	YOL038W	PRE6	0.0074825763	12.604183	0.974692
SCAB005317	YOL039W	RPP2A	-0.040305505	14.691661	0.903085
SCAB005318	YOL040C	RPS15	-0.017126499	14.948529	0.955584
SCAB005319	YOL041C	NOP12	0.12546596	11.896841	0.365142
SCAB005320	YOL042W	NGL1	0.13268212	8.6847731	0.189186
SCAB005321	YOL043C	NTG2	0.022602176	9.2423348	0.873616
SCAB005322	YOL044W	PEX15	-0.11552086	8.6419873	0.404658
SCAB005323	YOL045W	PSK2	0.033271456	10.645778	0.842549
SCAB005324	YOL046C	YOL046C	0.0065780968	6.6526176	0.961003
SCAB005325	YOL047C	YOL047C	0.083301885	6.6148961	0.341957
SCAB005326	YOL048C	RRT8	-0.22909486	9.0549306	0.0788972
SCAB005327	YOL049W	GSH2	-0.13375983	12.0524	0.122281
SCAB005328	YOL050C	YOL050C	-0.10129477	7.4989845	0.315056
SCAB005329	YOL051W	GAL11	-0.03972258	9.7107715	0.850029
SCAB005330	YOL052C	SPE2	0.1663941	10.314079	0.0566537
SCAB005332	YOL053W	AIM39	-0.014031863	9.2576979	0.94289
SCAB005333	YOL054W	PSH1	0.058898306	9.1511543	0.648089
SCAB005334	YOL055C	THI20	-0.15001035	8.9376977	0.0686663
SCAB005335	YOL056W	GPM3	0.091462891	9.5900796	0.548626
SCAB005336	YOL057W	YOL057W	-0.17802208	10.30953	0.0265124
SCAB005337	YOL058W	ARG1	0.077270348	12.120903	0.812349
SCAB005339	YOL060C	MAM3	-0.10946615	10.054909	0.480067
SCAB005340	YOL061W	PRS5	0.12674824	12.047646	0.245732
SCAB005341	YOL062C	APM4	-0.0050684242	10.852253	0.982384
SCAB005342	YOL063C	CRT10	0.022616379	9.3913456	0.857
SCAB005343	YOL064C	MET22	0.021621858	10.112793	0.9026
SCAB005344	YOL065C	INP54	-0.08452805	9.4750871	0.391927
SCAB005345	YOL066C	RIB2	0.14614687	10.265486	0.144444
SCAB005346	YOL067C	RTG1	0.080466656	8.6844578	0.712351
SCAB005347	YOL068C	HST1	-0.012038887	11.265265	0.943271
SCAB005348	YOL069W	NUF2	-0.055594294	9.5673611	0.671734
SCAB005349	YOL070C	NBA1	0.038436182	10.219689	0.710117
SCAB005350	YOL071W	EMI5	-0.10171734	9.3694271	0.40135
SCAB005351	YOL072W	THP1	0.024234562	9.3933741	0.839292
SCAB005352	YOL073C	YOL073C	-0.14422553	10.115899	0.134732
SCAB005353	YOL075C	YOL075C	-0.020603845	9.2911666	0.895955
SCAB005354	YOL076W	MDM20	0.02219024	10.268033	0.895955
SCAB005355	YOL077C	BRX1	0.10743345	12.413079	0.297762
SCAB005356	YOL077W-A	ATP19	0.14938945	12.600531	0.464711
SCAB005357	YOL078W	AVO1	0.10216091	8.9160185	0.306012
SCAB005358	YOL079W	YOL079W	0.057623558	6.9211162	0.66318
SCAB005359	YOL080C	REX4	0.11669744	9.7163902	0.539883
SCAB005360	YOL081W	IRA2	0.0019607323	11.312434	0.990825
SCAB005361	YOL082W	ATG19	-0.17903602	9.9421702	0.183039
SCAB005362	YOL083W	YOL083W	-0.20373617	8.1022044	0.0426274
SCAB005363	YOL084W	PHM7	-0.18872792	7.1755076	0.304635
SCAB005364	YOL085C	YOL085C	0.033074069	6.3571389	0.851158
SCAB005365	YOL086C	ADH1	-0.044533932	15.275582	0.936358
SCAB005366	YOL086W-A	YOL086W-A	0.070526721	10.624431	0.645099
SCAB005367	YOL087C	DUF1	-0.040037004	9.9964374	0.81054
SCAB005368	YOL088C	MPD2	-0.10519232	10.529951	0.374519
SCAB005369	YOL089C	HAL9	0.023752136	9.2711041	0.887592
SCAB005370	YOL090W	MSH2	-0.15062197	10.262409	0.283197
SCAB005371	YOL091W	SPO21	0.072846685	7.3278939	0.61693
SCAB005372	YOL092W	YOL092W	-0.033237323	12.068066	0.818595
SCAB005373	YOL093W	TRM10	0.081312355	10.870518	0.429995
SCAB005374	YOL094C	RFC4	0.17724172	9.8013866	0.090495
SCAB005375	YOL095C	HMI1	-0.083494311	9.6119749	0.410302
SCAB005376	YOL096C	COQ3	0.028512575	9.0591309	0.843754
SCAB005377	YOL097C	WRS1	0.039040105	11.722662	0.796427
SCAB005378	YOL098C	YOL098C	-0.140164	11.023634	0.244848
SCAB005379	YOL099C	YOL099C	-0.052673473	6.8066991	0.712792
SCAB005381	YOL101C	IZH4	0.063585774	8.8652583	0.741769
SCAB005382	YOL102C	TPT1	0.017679657	10.078662	0.897308
SCAB005383	YOL103W	ITR2	0.03413118	11.142346	0.785084
SCAB005386	YOL104C	NDJ1	0.01982999	7.7405986	0.932727
SCAB005387	YOL105C	WSC3	0.062439512	8.901173	0.618716
SCAB005388	YOL106W	YOL106W	-0.1019248	7.8720924	0.415626
SCAB005389	YOL107W	YOL107W	-0.027527902	8.7249894	0.848255
SCAB005390	YOL108C	INO4	0.027408872	10.001315	0.891798
SCAB005392	YOL110W	SHR5	-0.047754415	7.7898583	0.763355
SCAB005393	YOL111C	MDY2	-0.014700687	10.189362	0.934737
SCAB005394	YOL112W	MSB4	0.040850359	10.287966	0.791967
SCAB005395	YOL113W	SKM1	-0.12262167	8.811101	0.229329
SCAB005396	YOL114C	YOL114C	0.056874812	7.9353413	0.693143
SCAB005397	YOL115W	PAP2	0.12145312	10.206713	0.228119
SCAB005398	YOL116W	MSN1	-0.056980382	8.7400204	0.655727
SCAB005399	YOL117W	RRI2	-0.22491068	8.4117831	0.0478379
SCAB005400	YOL118C	YOL118C	0.075956991	6.3599757	0.511765
SCAB005401	YOL119C	MCH4	-0.14381583	9.6490369	0.145467
SCAB005402	YOL120C	RPL18A	0.16572546	14.988056	0.612626
SCAB005403	YOL121C	RPS19A	-0.0046225792	14.895424	0.988399
SCAB005404	YOL122C	SMF1	-0.16861076	9.5962307	0.0763552
SCAB005405	YOL123W	HRP1	0.009390173	12.282997	0.955584
SCAB005406	YOL124C	TRM11	0.13481236	11.668386	0.41439
SCAB005407	YOL125W	TRM13	0.27807993	8.6799863	0.0556308
SCAB005408	YOL126C	MDH2	0.16165554	12.063139	0.241327
SCAB005409	YOL127W	RPL25	-0.016427365	15.232084	0.976729
SCAB005410	YOL128C	YGK3	0.065227623	9.2409411	0.626163
SCAB005411	YOL129W	VPS68	-0.11493799	12.360513	0.229329
SCAB005412	YOL130W	ALR1	0.01431244	10.519809	0.939874
SCAB005413	YOL131W	YOL131W	0.056652887	6.1934338	0.751944
SCAB005414	YOL132W	GAS4	0.0058742205	7.0254047	0.979308
SCAB005415	YOL133W	HRT1	-0.080432613	10.32276	0.419345
SCAB005416	YOL134C	YOL134C	0.002551313	6.1817909	0.987456
SCAB005417	YOL135C	MED7	0.035581684	9.4037545	0.76387
SCAB005418	YOL136C	PFK27	0.27220239	10.339328	0.0766893
SCAB005419	YOL137W	BSC6	-0.076473505	9.9495826	0.645308
SCAB005420	YOL138C	RTC1	0.06526899	9.3080554	0.527126
SCAB005421	YOL139C	CDC33	-0.010398823	12.750038	0.949984
SCAB005422	YOL140W	ARG8	0.095721922	10.82814	0.386923
SCAB005423	YOL141W	PPM2	0.1504037	7.3562339	0.464096
SCAB005424	YOL142W	RRP40	0.0055724541	11.160105	0.977945
SCAB005425	YOL143C	RIB4	-0.083540171	13.718186	0.481048
SCAB005426	YOL144W	NOP8	0.21778907	10.676774	0.0521762
SCAB005427	YOL145C	CTR9	0.010249918	11.108614	0.955987
SCAB005428	YOL146W	PSF3	0.078227251	9.9345537	0.389514
SCAB005429	YOL147C	PEX11	-0.15323953	10.078249	0.114696
SCAB005430	YOL148C	SPT20	-0.082331475	9.0984187	0.430501
SCAB005431	YOL149W	DCP1	-0.019006645	11.438347	0.8889
SCAB005432	YOL150C	YOL150C	-0.066528581	7.0775672	0.544069
SCAB005433	YOL151W	GRE2	-0.40815019	10.551836	0.00247695
SCAB005434	YOL152W	FRE7	0.10691108	6.6166024	0.366684
SCAB005435	YOL153C	YOL153C	-0.34553513	7.0171846	0.0345646
SCAB005436	YOL154W	ZPS1	-0.068726931	7.8231753	0.538522
SCAB005437	YOL155C	HPF1	0.48231137	10.283856	9.98415e-05
SCAB005438	YOL156W	HXT11	0.30630891	12.11912	0.0111026
SCAB005439	YOL157C	YOL157C	0.087462841	9.17314	0.554188
SCAB005440	YOL158C	ENB1	-0.04966597	11.320765	0.862849
SCAB005441	YOL159C	YOL159C	0.10770126	9.2891421	0.437897
SCAB005442	YOL159C-A	YOL159C-A	-0.021234728	8.5624292	0.897758
SCAB005443	YOL160W	YOL160W	0.13497003	6.5373609	0.232509
SCAB005444	YOL161C	PAU20	-0.014085765	9.3313203	0.920183
SCAB005445	YOL162W	YOL162W	0.077653186	6.4387389	0.400415
SCAB005446	YOL163W	YOL163W	0.041439254	6.7976929	0.727441
SCAB005447	YOL164W	BDS1	0.056985762	8.5346515	0.623887
SCAB005448	YOL165C	AAD15	-0.053841092	8.394391	0.806613
SCAB005449	YOL166C	YOL166C	-0.020657993	6.2795834	0.878218
SCAB005450	YOR001W	RRP6	0.071762669	10.221053	0.557144
SCAB005451	YOR002W	ALG6	-0.0079552732	10.920225	0.957426
SCAB005452	YOR003W	YSP3	-0.065735638	8.9444013	0.566556
SCAB005453	YOR004W	UTP23	0.077475452	10.932421	0.64257
SCAB005454	YOR005C	DNL4	-0.026832529	8.449885	0.825032
SCAB005455	YOR006C	TSR3	0.16222293	10.383904	0.0737261
SCAB005456	YOR007C	SGT2	-0.10927161	11.836226	0.285859
SCAB005457	YOR008C	SLG1	0.029841557	10.406378	0.819137
SCAB005458	YOR008C-A	YOR008C-A	0.074286207	5.9750264	0.629774
SCAB005459	YOR008W-B	YOR008W-B	0.058468897	6.9548997	0.535561
SCAB005460	YOR009W	TIR4	0.14175975	7.4442361	0.126292
SCAB005461	YOR010C	TIR2	-0.068823771	13.715173	0.643121
SCAB005462	YOR011W	AUS1	0.16215846	9.9946515	0.144939
SCAB005463	YOR012W	YOR012W	0.1938222	7.757642	0.0478379
SCAB005464	YOR013W	IRC11	0.05729083	9.0613483	0.69882
SCAB005465	YOR014W	RTS1	-0.14535319	11.083703	0.294794
SCAB005466	YOR015W	YOR015W	0.021095905	11.96049	0.904179
SCAB005467	YOR016C	ERP4	0.048096653	11.451505	0.705089
SCAB005468	YOR017W	PET127	-0.014010011	9.610345	0.919092
SCAB005469	YOR018W	ROD1	-0.21075987	8.3516544	0.0188774
SCAB005470	YOR019W	YOR019W	-0.019016878	8.8930486	0.901254
SCAB005471	YOR020C	HSP10	0.10940068	13.035498	0.370224
SCAB005472	YOR021C	YOR021C	-0.010313091	12.558359	0.961162
SCAB005473	YOR022C	YOR022C	-0.071742633	9.6891506	0.465209
SCAB005474	YOR023C	AHC1	0.033356041	9.8178697	0.771629
SCAB005475	YOR024W	YOR024W	0.026077646	6.1530209	0.839505
SCAB005476	YOR025W	HST3	-0.051971859	9.5862785	0.709239
SCAB005477	YOR026W	BUB3	-0.066850413	8.9478143	0.439452
SCAB005478	YOR027W	STI1	-0.068218624	5.8214816	0.710341
SCAB005479	YOR028C	CIN5	-0.16893836	8.5161197	0.37041
SCAB005480	YOR029W	YOR029W	-0.14320071	7.4617032	0.140636
SCAB005481	YOR030W	DFG16	-0.032660198	8.5230344	0.888203
SCAB005482	YOR031W	CRS5	0.012897578	9.1885078	0.926806
SCAB005483	YOR032C	HMS1	-0.25268651	6.4197899	0.00770923
SCAB005484	YOR033C	EXO1	-0.070658921	9.7987299	0.510485
SCAB005485	YOR034C	AKR2	-0.087649051	9.8301094	0.433078
SCAB005486	YOR035C	SHE4	-0.092600127	8.8654705	0.297009
SCAB005487	YOR036W	PEP12	-0.096309193	9.2273725	0.507702
SCAB005488	YOR037W	CYC2	-0.090050289	8.9765526	0.410302
SCAB005489	YOR038C	HIR2	-0.13239448	10.581608	0.192064
SCAB005490	YOR039W	CKB2	0.039727988	10.922345	0.754203
SCAB005491	YOR040W	GLO4	0.066426785	7.7872953	0.69543
SCAB005492	YOR041C	YOR041C	-0.02309092	6.7756138	0.873616
SCAB005493	YOR042W	CUE5	-0.13536098	10.742713	0.140014
SCAB005494	YOR043W	WHI2	0.052930554	11.517828	0.661395
SCAB005495	YOR044W	IRC23	0.0023640818	8.8286104	0.988946
SCAB005496	YOR045W	TOM6	0.0060035296	12.372818	0.979308
SCAB005497	YOR046C	DBP5	-0.19971261	12.969569	0.0212614
SCAB005498	YOR047C	STD1	0.091584752	10.261035	0.320319
SCAB005499	YOR048C	RAT1	0.053208672	11.388736	0.685412
SCAB005500	YOR049C	RSB1	-0.11545991	8.1132409	0.424002
SCAB005501	YOR050C	YOR050C	0.059964348	6.3287106	0.569053
SCAB005502	YOR051C	YOR051C	-0.093934477	10.776659	0.306567
SCAB005503	YOR052C	YOR052C	0.063226802	10.669042	0.673951
SCAB005504	YOR053W	YOR053W	-0.034376013	6.2827629	0.764867
SCAB005505	YOR054C	VHS3	-0.28501337	10.087082	0.00247695
SCAB005506	YOR055W	YOR055W	-0.083830654	6.0718973	0.744976
SCAB005507	YOR056C	NOB1	0.15621538	11.577773	0.146781
SCAB005508	YOR057W	SGT1	-0.048300315	10.408778	0.669683
SCAB005509	YOR058C	ASE1	0.085547029	11.013746	0.778153
SCAB005510	YOR059C	YOR059C	0.078951341	9.4522806	0.420731
SCAB005511	YOR060C	YOR060C	0.11379383	8.3198117	0.367292
SCAB005512	YOR061W	CKA2	0.016367948	11.032643	0.913976
SCAB005513	YOR062C	YOR062C	-0.14796919	8.4252033	0.163494
SCAB005514	YOR063W	RPL3	0.32851481	15.188706	0.320031
SCAB005515	YOR064C	YNG1	-0.10900707	9.7239381	0.347525
SCAB005516	YOR065W	CYT1	-0.054999165	9.7779134	0.837133
SCAB005517	YOR066W	MSA1	0.031536353	8.9431251	0.826465
SCAB005518	YOR067C	ALG8	-0.1090133	11.977203	0.378666
SCAB005519	YOR068C	VAM10	-0.031702768	6.5633821	0.8563
SCAB005520	YOR069W	VPS5	0.11601868	10.278055	0.224034
SCAB005521	YOR070C	GYP1	-0.057119964	9.5495699	0.618247
SCAB005522	YOR071C	NRT1	0.34925203	9.0146166	0.000644868
SCAB005523	YOR072W	YOR072W	0.045023522	6.4376693	0.695852
SCAB005524	YOR073W	SGO1	-0.15191012	10.039177	0.23121
SCAB005525	YOR074C	CDC21	0.0052275008	10.675742	0.978641
SCAB005526	YOR075W	UFE1	-0.092970912	10.247075	0.383265
SCAB005527	YOR076C	SKI7	0.010235593	9.4295247	0.94572
SCAB005528	YOR077W	RTS2	0.041663532	8.7453432	0.754751
SCAB005529	YOR078W	BUD21	0.35627906	11.327808	0.00744799
SCAB005530	YOR079C	ATX2	0.020114562	9.6243228	0.901254
SCAB005531	YOR080W	DIA2	-0.047590387	9.7502984	0.630321
SCAB005532	YOR081C	TGL5	-0.092155617	10.213975	0.354155
SCAB005533	YOR082C	YOR082C	-0.010959841	6.8090608	0.939874
SCAB005534	YOR083W	WHI5	-0.010092245	7.7344091	0.964588
SCAB005535	YOR084W	LPX1	-0.091217829	9.868414	0.486362
SCAB005536	YOR085W	OST3	0.12094907	11.286627	0.372644
SCAB005537	YOR086C	TCB1	-0.19475708	11.212538	0.200869
SCAB005538	YOR087W	YVC1	-0.068428884	7.833851	0.661749
SCAB005540	YOR089C	VPS21	-0.15343849	11.123247	0.129664
SCAB005541	YOR090C	PTC5	0.023752136	9.3672457	0.857896
SCAB005542	YOR091W	TMA46	0.12736915	11.218196	0.337779
SCAB005543	YOR092W	ECM3	-0.1128101	8.8976362	0.250772
SCAB005544	YOR093C	CMR2	0.029417547	9.4353464	0.812349
SCAB005545	YOR094W	ARF3	0.055723204	9.8352054	0.616631
SCAB005546	YOR095C	RKI1	0.033200964	11.931371	0.824063
SCAB005547	YOR096W	RPS7A	-0.021268402	15.394748	0.956868
SCAB005548	YOR097C	YOR097C	-0.0037414274	10.033978	0.986505
SCAB005549	YOR098C	NUP1	-0.13487776	10.179807	0.370759
SCAB005550	YOR099W	KTR1	-0.084667264	11.935811	0.506782
SCAB005551	YOR100C	CRC1	0.068684567	7.1212149	0.716799
SCAB005552	YOR101W	RAS1	0.13103627	10.933874	0.275438
SCAB005553	YOR102W	YOR102W	-0.11265722	6.6795316	0.341052
SCAB005554	YOR103C	OST2	-0.21998897	12.3389	0.0721519
SCAB005555	YOR104W	PIN2	0.10191896	9.890643	0.32487
SCAB005556	YOR105W	YOR105W	-0.017823051	9.5174425	0.903085
SCAB005557	YOR106W	VAM3	0.022403325	9.070355	0.886385
SCAB005558	YOR107W	RGS2	0.16142337	8.4090601	0.464096
SCAB005559	YOR108W	LEU9	-0.10750172	11.194323	0.331429
SCAB005560	YOR109W	INP53	-0.014758987	11.005664	0.951449
SCAB005561	YOR110W	TFC7	-0.011950148	9.5451467	0.929426
SCAB005562	YOR111W	YOR111W	0.071927382	9.7211782	0.585553
SCAB005563	YOR112W	CEX1	0.093424959	10.056138	0.452762
SCAB005564	YOR113W	AZF1	0.027139893	8.5719258	0.89302
SCAB005565	YOR114W	YOR114W	-0.04156709	7.7200582	0.798744
SCAB005566	YOR115C	TRS33	-0.0077217338	10.283137	0.961765
SCAB005567	YOR116C	RPO31	0.060268788	10.767623	0.703524
SCAB005568	YOR117W	RPT5	0.039531484	11.753108	0.75367
SCAB005569	YOR118W	RTC5	0.0029113046	9.5644729	0.985849
SCAB005570	YOR119C	RIO1	0.12312318	10.515991	0.318001
SCAB005571	YOR120W	GCY1	0.0021912315	9.4594011	0.991073
